Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Public Method,"com.google.zxing.pdf417.encoder.Dimensions.getMaxCols","@lcom.google.zxing.pdf417.encoder.Dimensions.getMaxCols@kj1com.google.zxing.pdf417.encoder.Dimensions.getMaxCols@f./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.encoder.Dimensions.getMaxRows","@lcom.google.zxing.pdf417.encoder.Dimensions.getMaxRows@kj1com.google.zxing.pdf417.encoder.Dimensions.getMaxRows@f./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.encoder.Dimensions.getMinCols","@lcom.google.zxing.pdf417.encoder.Dimensions.getMinCols@kj1com.google.zxing.pdf417.encoder.Dimensions.getMinCols@f./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.pdf417.encoder.Dimensions.getMinRows","@lcom.google.zxing.pdf417.encoder.Dimensions.getMinRows@kj1com.google.zxing.pdf417.encoder.Dimensions.getMinRows@f./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",1,"0.00",,,,,,,3,3,1,
Public Final Class,"com.google.zxing.pdf417.encoder.PDF417","@lcom.google.zxing.pdf417.encoder.PDF417@kj4com.google.zxing.pdf417.encoder.PDF417@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",,"0.11",1,10,8,13,10,77,737,631,107,
Public Constructor,"com.google.zxing.pdf417.encoder.PDF417.PDF417","@lcom.google.zxing.pdf417.encoder.PDF417.PDF417@kj1com.google.zxing.pdf417.encoder.PDF417.PDF417@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"0.00",,,,,,,3,3,1,
Public Constructor,"com.google.zxing.pdf417.encoder.PDF417.PDF417","@lcom.google.zxing.pdf417.encoder.PDF417.PDF417@kj1com.google.zxing.pdf417.encoder.PDF417.PDF417boolean@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"0.00",,,,,,,9,9,7,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417.calculateNumberOfRows","@lcom.google.zxing.pdf417.encoder.PDF417.calculateNumberOfRows@kj1com.google.zxing.pdf417.encoder.PDF417.calculateNumberOfRowsint,int,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",2,"1.43",,,,,,,17,7,3,
Private Method,"com.google.zxing.pdf417.encoder.PDF417.determineDimensions","@lcom.google.zxing.pdf417.encoder.PDF417.determineDimensions@kj1com.google.zxing.pdf417.encoder.PDF417.determineDimensionsint,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",8,"0.34",,,,,,,49,29,15,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417.encodeChar","@lcom.google.zxing.pdf417.encoder.PDF417.encodeChar@kj1com.google.zxing.pdf417.encoder.PDF417.encodeCharint,int,com.google.zxing.pdf417.encoder.BarcodeRow@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",3,"0.06",,,,,,,18,17,12,
Private Method,"com.google.zxing.pdf417.encoder.PDF417.encodeLowLevel","@lcom.google.zxing.pdf417.encoder.PDF417.encodeLowLevel@kj1com.google.zxing.pdf417.encoder.PDF417.encodeLowLevelCharSequence,int,int,int,com.google.zxing.pdf417.encoder.BarcodeMatrix@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",6,"0.03",,,,,,,44,38,25,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.generateBarcodeLogic","@lcom.google.zxing.pdf417.encoder.PDF417.generateBarcodeLogic@kj1com.google.zxing.pdf417.encoder.PDF417.generateBarcodeLogicString,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",3,"0.44",,,,,,,41,25,20,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.getBarcodeMatrix","@lcom.google.zxing.pdf417.encoder.PDF417.getBarcodeMatrix@kj1com.google.zxing.pdf417.encoder.PDF417.getBarcodeMatrix@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417.getNumberOfPadCodewords","@lcom.google.zxing.pdf417.encoder.PDF417.getNumberOfPadCodewords@kj1com.google.zxing.pdf417.encoder.PDF417.getNumberOfPadCodewordsint,int,int,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",2,"2.75",,,,,,,15,4,2,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.setCompact","@lcom.google.zxing.pdf417.encoder.PDF417.setCompact@kj1com.google.zxing.pdf417.encoder.PDF417.setCompactboolean@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.setCompaction","@lcom.google.zxing.pdf417.encoder.PDF417.setCompaction@kj1com.google.zxing.pdf417.encoder.PDF417.setCompactioncom.google.zxing.pdf417.encoder.Compaction@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"1.00",,,,,,,6,3,1,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.setDimensions","@lcom.google.zxing.pdf417.encoder.PDF417.setDimensions@kj1com.google.zxing.pdf417.encoder.PDF417.setDimensionsint,int,int,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"0.50",,,,,,,9,6,4,
Public Method,"com.google.zxing.pdf417.encoder.PDF417.setEncoding","@lcom.google.zxing.pdf417.encoder.PDF417.setEncoding@kj1com.google.zxing.pdf417.encoder.PDF417.setEncodingCharset@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417.java",1,"1.00",,,,,,,6,3,1,
Final Class,"com.google.zxing.pdf417.encoder.PDF417ErrorCorrection","@lcom.google.zxing.pdf417.encoder.PDF417ErrorCorrection@kj4com.google.zxing.pdf417.encoder.PDF417ErrorCorrection@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417ErrorCorrection.java",,"0.20",1,1,0,4,5,0,180,145,31,
Private Constructor,"com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.PDF417ErrorCorrection","@lcom.google.zxing.pdf417.encoder.PDF417ErrorCorrection.PDF417ErrorCorrection@kj1com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.PDF417ErrorCorrection@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417ErrorCorrection.java",1,"0.00",,,,,,,2,2,0,
Static Method,"com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.generateErrorCorrection","@lcom.google.zxing.pdf417.encoder.PDF417ErrorCorrection.generateErrorCorrection@kj1com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.generateErrorCorrectionCharSequence,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417ErrorCorrection.java",5,"0.27",,,,,,,33,26,22,
Static Method,"com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getErrorCorrectionCodewordCount","@lcom.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getErrorCorrectionCodewordCount@kj1com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getErrorCorrectionCodewordCountint@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417ErrorCorrection.java",2,"1.17",,,,,,,13,6,2,
Static Method,"com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getRecommendedMinimumErrorCorrectionLevel","@lcom.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getRecommendedMinimumErrorCorrectionLevel@kj1com.google.zxing.pdf417.encoder.PDF417ErrorCorrection.getRecommendedMinimumErrorCorrectionLevelint@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417ErrorCorrection.java",6,"0.39",,,,,,,25,18,6,
Final Class,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder@kj4com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",,"0.36",1,1,0,15,9,0,564,392,214,
Private Constructor,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.PDF417HighLevelEncoder","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.PDF417HighLevelEncoder@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.PDF417HighLevelEncoder@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,2,2,0,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveBinaryCount","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveBinaryCount@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveBinaryCountCharSequence,byte[],int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",9,"0.32",,,,,,,52,38,19,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveDigitCount","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveDigitCount@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveDigitCountCharSequence,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",4,"0.44",,,,,,,23,16,8,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveTextCount","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveTextCount@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.determineConsecutiveTextCountCharSequence,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",7,"0.33",,,,,,,37,27,13,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeBinary","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeBinary@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeBinarybyte[],int,int,int,StringBuilder@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",9,"0.33",,,,,,,53,39,23,
Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeHighLevel","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeHighLevel@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeHighLevelString,com.google.zxing.pdf417.encoder.Compaction,Charset@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",13,"0.27",,,,,,,82,62,34,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeNumeric","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeNumeric@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeNumericString,int,int,StringBuilder@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",4,"0.05",,,,,,,22,20,15,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeText","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeText@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodeTextCharSequence,int,int,StringBuilder,int@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",23,"0.24",,,,,,,125,113,58,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodingECI","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodingECI@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.encodingECIint,StringBuilder@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",4,"0.00",,,,,,,15,15,8,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaLower","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaLower@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaLowerchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaUpper","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaUpper@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isAlphaUpperchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isDigit","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isDigit@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isDigitchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isMixed","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isMixed@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isMixedchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isPunctuation","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isPunctuation@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isPunctuationchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isText","@lcom.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isText@kj1com.google.zxing.pdf417.encoder.PDF417HighLevelEncoder.isTextchar@f./core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java",1,"0.00",,,,,,,3,3,1,
Package,"com.google.zxing.qrcode","@lcom.google.zxing.qrcode@kj3com.google.zxing.qrcode@f./core/src/test/java/com/google/zxing/qrcode/decoder/ModeTestCase.java",,"0.58",,14,1,20,,,694,386,243,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox1TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox1TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox1TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox1TestCase.java",,"0.33",3,1,0,1,2,0,14,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox1TestCase.QRCodeBlackBox1TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox1TestCase.QRCodeBlackBox1TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox1TestCase.QRCodeBlackBox1TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox1TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox2TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox2TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox2TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox2TestCase.java",,"0.33",3,1,0,1,2,0,14,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox2TestCase.QRCodeBlackBox2TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox2TestCase.QRCodeBlackBox2TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox2TestCase.QRCodeBlackBox2TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox2TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox3TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox3TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox3TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox3TestCase.java",,"0.33",3,1,0,1,2,0,14,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox3TestCase.QRCodeBlackBox3TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox3TestCase.QRCodeBlackBox3TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox3TestCase.QRCodeBlackBox3TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox3TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox4TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox4TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox4TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox4TestCase.java",,"0.56",3,1,0,1,2,0,16,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox4TestCase.QRCodeBlackBox4TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox4TestCase.QRCodeBlackBox4TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox4TestCase.QRCodeBlackBox4TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox4TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox5TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox5TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox5TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox5TestCase.java",,"0.78",3,1,0,1,2,0,18,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox5TestCase.QRCodeBlackBox5TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox5TestCase.QRCodeBlackBox5TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox5TestCase.QRCodeBlackBox5TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox5TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.qrcode.QRCodeBlackBox6TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox6TestCase@kj4com.google.zxing.qrcode.QRCodeBlackBox6TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox6TestCase.java",,"0.44",3,1,0,1,2,0,15,9,5,
Public Constructor,"com.google.zxing.qrcode.QRCodeBlackBox6TestCase.QRCodeBlackBox6TestCase","@lcom.google.zxing.qrcode.QRCodeBlackBox6TestCase.QRCodeBlackBox6TestCase@kj1com.google.zxing.qrcode.QRCodeBlackBox6TestCase.QRCodeBlackBox6TestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeBlackBox6TestCase.java",1,"0.00",,,,,,,7,7,5,
Public Class,"com.google.zxing.qrcode.QRCodeReader","@lcom.google.zxing.qrcode.QRCodeReader@kj4com.google.zxing.qrcode.QRCodeReader@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",,"0.28",1,4,1,6,19,66,177,123,64,
Public Method,"com.google.zxing.qrcode.QRCodeReader.decode","@lcom.google.zxing.qrcode.QRCodeReader.decode@kj1com.google.zxing.qrcode.QRCodeReader.decodecom.google.zxing.BinaryBitmap@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",1,"2.00",,,,,,,12,4,1,
Public Final Method,"com.google.zxing.qrcode.QRCodeReader.decode","@lcom.google.zxing.qrcode.QRCodeReader.decode@kj1com.google.zxing.qrcode.QRCodeReader.decodecom.google.zxing.BinaryBitmap,Map@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",6,"0.03",,,,,,,37,34,17,
Private Static Method,"com.google.zxing.qrcode.QRCodeReader.extractPureBits","@lcom.google.zxing.qrcode.QRCodeReader.extractPureBits@kj1com.google.zxing.qrcode.QRCodeReader.extractPureBitscom.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",13,"0.36",,,,,,,81,53,31,
Protected Final Method,"com.google.zxing.qrcode.QRCodeReader.getDecoder","@lcom.google.zxing.qrcode.QRCodeReader.getDecoder@kj1com.google.zxing.qrcode.QRCodeReader.getDecoder@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",1,"0.00",,,,,,,3,3,1,
Private Static Method,"com.google.zxing.qrcode.QRCodeReader.moduleSize","@lcom.google.zxing.qrcode.QRCodeReader.moduleSize@kj1com.google.zxing.qrcode.QRCodeReader.moduleSizeint[],com.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",5,"0.00",,,,,,,22,22,12,
Public Method,"com.google.zxing.qrcode.QRCodeReader.reset","@lcom.google.zxing.qrcode.QRCodeReader.reset@kj1com.google.zxing.qrcode.QRCodeReader.reset@f./core/src/main/java/com/google/zxing/qrcode/QRCodeReader.java",1,"0.33",,,,,,,4,3,0,
Public Final Class,"com.google.zxing.qrcode.QRCodeWriter","@lcom.google.zxing.qrcode.QRCodeWriter@kj4com.google.zxing.qrcode.QRCodeWriter@f./core/src/main/java/com/google/zxing/qrcode/QRCodeWriter.java",,"0.19",1,2,0,3,14,0,90,63,31,
Public Method,"com.google.zxing.qrcode.QRCodeWriter.encode","@lcom.google.zxing.qrcode.QRCodeWriter.encode@kj1com.google.zxing.qrcode.QRCodeWriter.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/qrcode/QRCodeWriter.java",7,"0.00",,,,,,,36,31,11,
Public Method,"com.google.zxing.qrcode.QRCodeWriter.encode","@lcom.google.zxing.qrcode.QRCodeWriter.encode@kj1com.google.zxing.qrcode.QRCodeWriter.encodeString,com.google.zxing.BarcodeFormat,int,int@f./core/src/main/java/com/google/zxing/qrcode/QRCodeWriter.java",1,"0.00",,,,,,,6,5,1,
Private Static Method,"com.google.zxing.qrcode.QRCodeWriter.renderResult","@lcom.google.zxing.qrcode.QRCodeWriter.renderResult@kj1com.google.zxing.qrcode.QRCodeWriter.renderResultcom.google.zxing.qrcode.encoder.QRCode,int,int,int@f./core/src/main/java/com/google/zxing/qrcode/QRCodeWriter.java",5,"0.21",,,,,,,33,24,18,
Public Final Class,"com.google.zxing.qrcode.QRCodeWriterTestCase","@lcom.google.zxing.qrcode.QRCodeWriterTestCase@kj4com.google.zxing.qrcode.QRCodeWriterTestCase@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",,"0.21",2,2,0,5,18,0,100,75,47,
Private Static Method,"com.google.zxing.qrcode.QRCodeWriterTestCase.compareToGoldenFile","@lcom.google.zxing.qrcode.QRCodeWriterTestCase.compareToGoldenFile@kj1com.google.zxing.qrcode.QRCodeWriterTestCase.compareToGoldenFileString,com.google.zxing.qrcode.decoder.ErrorCorrectionLevel,int,String@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",1,"0.00",,,,,,,20,17,11,
Private Static Method,"com.google.zxing.qrcode.QRCodeWriterTestCase.createMatrixFromImage","@lcom.google.zxing.qrcode.QRCodeWriterTestCase.createMatrixFromImage@kj1com.google.zxing.qrcode.QRCodeWriterTestCase.createMatrixFromImageBufferedImage@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",4,"0.00",,,,,,,20,19,13,
Private Static Method,"com.google.zxing.qrcode.QRCodeWriterTestCase.loadImage","@lcom.google.zxing.qrcode.QRCodeWriterTestCase.loadImage@kj1com.google.zxing.qrcode.QRCodeWriterTestCase.loadImageString@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",2,"0.12",,,,,,,9,8,4,
Public Method,"com.google.zxing.qrcode.QRCodeWriterTestCase.testQRCodeWriter","@lcom.google.zxing.qrcode.QRCodeWriterTestCase.testQRCodeWriter@kj1com.google.zxing.qrcode.QRCodeWriterTestCase.testQRCodeWriter@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",1,"0.26",,,,,,,28,23,17,
Public Method,"com.google.zxing.qrcode.QRCodeWriterTestCase.testRegressionTest","@lcom.google.zxing.qrcode.QRCodeWriterTestCase.testRegressionTest@kj1com.google.zxing.qrcode.QRCodeWriterTestCase.testRegressionTest@f./core/src/test/java/com/google/zxing/qrcode/QRCodeWriterTestCase.java",1,"0.20",,,,,,,5,5,1,
Package,"com.google.zxing.qrcode.decoder","@lcom.google.zxing.qrcode.decoder@kj3com.google.zxing.qrcode.decoder@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",,"0.40",,94,35,117,,,2521,1643,639,
Final Class,"com.google.zxing.qrcode.decoder.BitMatrixParser","@lcom.google.zxing.qrcode.decoder.BitMatrixParser@kj4com.google.zxing.qrcode.decoder.BitMatrixParser@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",,"0.41",1,8,4,8,5,56,224,143,97,
Constructor,"com.google.zxing.qrcode.decoder.BitMatrixParser.BitMatrixParser","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.BitMatrixParser@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.BitMatrixParsercom.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",2,"0.57",,,,,,,11,7,3,
Private Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.copyBit","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.copyBit@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.copyBitint,int,int@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",3,"0.00",,,,,,,4,4,2,
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.mirror","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.mirror@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.mirror@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",4,"0.10",,,,,,,11,10,6,
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.readCodewords","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.readCodewords@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.readCodewords@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",10,"0.45",,,,,,,61,40,28,
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.readFormatInformation","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.readFormatInformation@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.readFormatInformation@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",7,"0.38",,,,,,,44,29,23,
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.readVersion","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.readVersion@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.readVersion@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",9,"0.26",,,,,,,50,34,24,
Method,"com.google.zxing.qrcode.decoder.BitMatrixParser.remask","@lcom.google.zxing.qrcode.decoder.BitMatrixParser.remask@kj1com.google.zxing.qrcode.decoder.BitMatrixParser.remask@f./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",2,"0.50",,,,,,,11,8,4,
